Date,Time,Transaction,Item
2017-01-09,15:35:10,4435,Scone
2017-01-09,15:56:38,4436,Tea
2017-01-09,15:56:39,4436,Toast
2017-01-09,15:58:07,4437,Coffee
2017-01-09,15:58:08,4437,NONE
2017-01-09,16:02:08,4438,Bread
2017-01-09,16:03:32,4439,Farm House
2017-01-09,16:17:51,4440,Jammie Dodgers
2017-01-09,16:17:52,4440,Scone
2017-01-09,16:47:53,4441,Coffee
2017-01-09,16:47:54,4441,Scone
2017-01-09,17:06:07,4442,The Nomad
2017-01-09,17:06:08,4442,Cake
2017-01-09,17:09:47,4443,Coffee
2017-01-09,17:09:48,4443,Coffee
2017-01-09,17:09:49,4443,Cake
2017-01-09,17:11:59,4444,Jammie Dodgers
2017-01-09,17:12:00,4444,Farm House
2017-01-09,17:30:55,4445,Coffee
2017-01-09,17:30:56,4445,Bread
2017-01-09,18:15:28,4446,Bread
2017-01-09,18:15:29,4446,Tea
2017-01-09,18:46:51,4447,Tea
2017-01-09,18:46:52,4447,Cookies
2017-01-10,10:56:50,4448,Bread
2017-01-10,11:20:13,4449,Coffee
2017-01-10,11:58:09,4450,Bread
2017-01-10,12:02:32,4451,Farm House
2017-01-10,12:02:33,4451,Coffee
2017-01-10,12:15:34,4453,Tea
2017-01-10,12:15:35,4453,Cookies
2017-01-10,12:22:43,4454,Coffee
2017-01-10,12:35:13,4455,Bread
2017-01-10,13:10:35,4456,Hot chocolate
2017-01-10,13:10:36,4456,Pastry
2017-01-10,13:10:37,4456,Bread
2017-01-10,13:16:43,4457,Coffee
2017-01-10,13:16:44,4457,Cake
2017-01-10,13:55:29,4458,Tea
2017-01-10,13:59:10,4459,Bread
2017-01-10,14:09:42,4460,Bread
2017-01-10,14:15:49,4462,Scone
2017-01-10,14:15:50,4462,Coffee
2017-01-10,14:16:34,4463,Coffee
2017-01-10,14:32:11,4464,Farm House
2017-01-10,14:32:12,4464,Scandinavian
2017-01-10,14:32:13,4464,Toast
2017-01-10,14:32:14,4464,Cake
2017-01-10,14:39:21,4465,NONE
2017-01-10,14:39:22,4465,Coffee
2017-01-10,14:39:23,4465,Bread
2017-01-10,14:42:12,4466,NONE
2017-01-10,14:42:31,4467,NONE
2017-01-10,14:49:17,4468,Farm House
2017-01-10,14:51:52,4469,NONE
2017-01-10,14:56:53,4470,NONE
2017-01-10,14:57:55,4471,Sandwich
2017-01-10,14:57:56,4471,Tea
2017-01-10,14:58:53,4472,Muffin
2017-01-10,14:58:54,4472,NONE
2017-01-10,14:59:30,4473,NONE
2017-01-10,15:01:25,4474,NONE
2017-01-10,15:03:29,4475,Sandwich
2017-01-10,15:03:30,4475,Coffee
2017-01-10,15:03:31,4475,Scone
2017-01-10,15:05:19,4476,Farm House
2017-01-10,15:18:54,4477,Sandwich
2017-01-10,15:21:49,4478,Coffee
2017-01-10,15:38:20,4479,Tea
2017-01-10,15:38:21,4479,Tea
2017-01-10,15:38:22,4479,NONE
2017-01-10,15:45:21,4480,Sandwich
2017-01-10,15:48:36,4481,NONE
2017-01-10,15:49:42,4482,Coke
2017-01-10,15:49:43,4482,NONE
2017-01-10,15:54:00,4483,Jammie Dodgers
2017-01-10,15:57:18,4484,Muffin
2017-01-10,15:57:19,4484,Pastry
2017-01-10,15:57:20,4484,Frittata
2017-01-10,16:02:55,4485,Cake
2017-01-10,16:03:54,4486,Pastry
2017-01-10,16:03:55,4486,Coffee
2017-01-10,16:06:46,4487,Cake
2017-01-10,16:14:01,4488,NONE
2017-01-10,16:26:13,4489,NONE
2017-01-10,16:26:14,4489,Coffee
2017-01-10,16:26:15,4489,Tea
2017-01-10,16:32:28,4490,Fudge
2017-01-10,16:32:29,4490,Bread
2017-01-10,16:59:59,4491,Coffee
2017-01-10,17:21:22,4492,Bread
2017-01-10,17:24:37,4493,Coffee
2017-01-10,17:24:38,4493,Cake
2017-01-10,18:13:15,4495,Coffee
2017-01-10,18:16:03,4496,NONE
2017-01-10,18:16:04,4496,Tea
2017-01-10,18:48:25,4497,Bread
2017-01-10,18:50:32,4498,Bread
2017-01-10,18:51:16,4499,Bread
2017-01-11,10:39:00,4500,Toast
2017-01-11,10:39:01,4500,Coffee
2017-01-11,10:39:02,4500,Coffee
2017-01-11,10:39:03,4500,Muffin
2017-01-11,11:29:09,4501,Medialuna
2017-01-11,11:29:10,4501,Medialuna
2017-01-11,11:29:11,4501,Hot chocolate
2017-01-11,11:29:12,4501,Coffee
2017-01-11,11:35:56,4502,Bread
2017-01-11,11:55:31,4503,Bread
2017-01-11,11:55:32,4503,Pastry
2017-01-11,11:58:18,4504,NONE
2017-01-11,11:59:16,4505,Coffee
2017-01-11,12:08:26,4506,Tea
2017-01-11,12:08:27,4506,Sandwich
2017-01-11,12:15:33,4507,Coffee
2017-01-11,12:46:40,4508,Medialuna
2017-01-11,12:46:41,4508,NONE
2017-01-11,12:46:42,4508,Farm House
2017-01-11,13:00:01,4509,Coffee
2017-01-11,13:00:02,4509,Muffin
2017-01-11,13:01:13,4510,Coffee
2017-01-11,13:01:37,4511,Coffee
2017-01-11,13:02:58,4512,Tea
2017-01-11,13:02:59,4512,Toast
2017-01-11,13:03:00,4512,Tiffin
2017-01-11,13:04:34,4513,Cookies
2017-01-11,13:04:35,4513,Bread
2017-01-11,13:07:44,4514,Bread
2017-01-11,13:09:59,4515,Granola
2017-01-11,13:12:18,4516,Scone
2017-01-11,13:12:19,4516,Coffee
2017-01-11,13:15:07,4517,Bread
2017-01-11,13:15:08,4517,NONE
2017-01-11,13:22:09,4518,Coffee
2017-01-11,13:27:49,4519,Coffee
2017-01-11,13:27:50,4519,Coffee
2017-01-11,13:27:51,4519,Pastry
2017-01-11,13:27:52,4519,Muffin
2017-01-11,13:31:56,4520,Hot chocolate
2017-01-11,13:31:57,4520,Coffee
2017-01-11,13:43:32,4521,Bread
2017-01-11,13:45:50,4522,Bread
2017-01-11,13:49:55,4523,NONE
2017-01-11,13:53:03,4524,Bread
2017-01-11,13:53:04,4524,Coffee
2017-01-11,13:53:52,4525,Bread
2017-01-11,13:55:45,4526,NONE
2017-01-11,14:32:23,4527,Coffee
2017-01-11,14:32:24,4527,Hearty & Seasonal
2017-01-11,14:33:57,4528,Bread
2017-01-11,14:51:16,4529,Coffee
2017-01-11,14:51:17,4529,Coffee
2017-01-11,14:51:18,4529,NONE
2017-01-11,14:51:19,4529,Art Tray
2017-01-11,14:51:20,4529,Sandwich
2017-01-11,14:51:21,4529,Bread
2017-01-11,15:27:03,4530,Bread
2017-01-11,15:27:04,4530,NONE
2017-01-11,15:52:11,4531,Muffin
2017-01-11,15:52:12,4531,Alfajores
2017-01-11,15:52:13,4531,Tiffin
2017-01-11,15:52:14,4531,Tea
2017-01-11,16:25:34,4532,Coffee
2017-01-11,16:25:35,4532,NONE
2017-01-11,16:29:38,4533,Scandinavian
2017-01-11,16:35:55,4534,Afternoon with the baker
2017-01-11,16:35:56,4534,Cake
2017-01-11,16:39:42,4535,Bread
2017-01-11,16:47:36,4536,Bread
2017-01-11,16:47:37,4536,Cake
2017-01-11,16:47:38,4536,Coffee
2017-01-11,16:47:39,4536,Tea
2017-01-11,16:47:40,4536,Scandinavian
2017-01-11,16:48:05,4537,Scandinavian
2017-01-11,16:55:39,4538,NONE
2017-01-11,17:00:27,4539,NONE
2017-01-11,17:00:28,4539,NONE
2017-01-11,17:00:29,4539,Coffee
2017-01-11,17:00:30,4539,Coffee
2017-01-11,17:07:10,4540,Bread
2017-01-11,17:07:11,4540,Sandwich
2017-01-11,17:12:30,4541,Afternoon with the baker
2017-01-11,17:15:36,4542,Cake
2017-01-11,17:22:18,4543,NONE
2017-01-11,17:22:19,4543,Tea
2017-01-11,17:24:41,4544,NONE
2017-01-11,17:56:15,4545,Coffee
2017-01-11,17:56:16,4545,Cake
2017-01-11,18:03:05,4546,NONE
2017-01-11,18:03:06,4546,Coffee
2017-01-11,18:10:26,4547,Coffee
2017-01-11,18:10:27,4547,Bread
2017-01-11,18:10:28,4547,Cake
2017-01-11,18:11:27,4548,Scone
2017-01-11,18:11:28,4548,Coffee
2017-01-11,19:07:29,4549,Hot chocolate
2017-01-11,19:07:30,4549,Hot chocolate
2017-01-11,19:18:58,4550,Tea
2017-01-11,19:18:59,4550,Cookies
2017-01-11,19:19:00,4550,Cake
2017-01-12,10:19:34,4551,Coffee
2017-01-12,11:28:26,4552,Pastry
2017-01-12,11:28:27,4552,Pastry
2017-01-12,11:28:28,4552,Bread
2017-01-12,11:47:55,4553,Coffee
2017-01-12,11:47:56,4553,Toast
2017-01-12,12:00:18,4554,Bread
2017-01-12,12:02:41,4555,Coffee
2017-01-12,12:04:50,4556,Farm House
2017-01-12,12:08:36,4557,Tea
2017-01-12,12:08:37,4557,Coffee
2017-01-12,12:09:14,4558,Cookies
2017-01-12,12:12:17,4559,Coffee
2017-01-12,12:15:15,4560,Bread
2017-01-12,12:45:10,4561,Jammie Dodgers
2017-01-12,12:45:11,4561,Juice
2017-01-12,12:50:13,4562,Bread
2017-01-12,12:52:39,4563,Coffee
2017-01-12,12:52:40,4563,Tea
2017-01-12,13:11:01,4564,Hot chocolate
2017-01-12,13:17:10,4565,Coffee
2017-01-12,13:17:11,4565,Alfajores
2017-01-12,13:17:12,4565,Alfajores
2017-01-12,13:17:13,4565,Bread
2017-01-12,13:24:02,4566,Cookies
2017-01-12,13:24:03,4566,Coffee
2017-01-12,13:25:15,4567,Jammie Dodgers
2017-01-12,13:27:20,4568,Coffee
2017-01-12,13:27:21,4568,Tea
2017-01-12,13:27:22,4568,Cake
2017-01-12,13:27:23,4568,Toast
2017-01-12,13:29:46,4569,Coffee
2017-01-12,13:36:08,4570,Coffee
2017-01-12,13:36:09,4570,Vegan mincepie
2017-01-12,13:41:32,4571,Bread
2017-01-12,13:41:33,4571,Tea
2017-01-12,13:43:30,4572,Toast
2017-01-12,13:43:31,4572,NONE
2017-01-12,13:43:32,4572,Coffee
2017-01-12,13:43:33,4572,Coffee
2017-01-12,13:52:17,4573,NONE
2017-01-12,13:52:18,4573,Tea
2017-01-12,14:04:15,4574,Coffee
2017-01-12,14:05:58,4575,Cake
2017-01-12,14:11:51,4576,Coffee
2017-01-12,14:14:05,4577,NONE
2017-01-12,14:15:35,4578,Toast
2017-01-12,14:15:36,4578,Coffee
2017-01-12,14:18:11,4579,Cookies
2017-01-12,14:52:25,4581,Tea
2017-01-12,14:52:26,4581,Toast
2017-01-12,15:13:12,4582,Farm House
2017-01-12,16:10:57,4583,NONE
2017-01-12,16:10:58,4583,Coke
2017-01-12,16:12:43,4584,Coke
2017-01-12,16:36:19,4585,Bread
2017-01-12,17:15:33,4586,Toast
2017-01-12,17:38:00,4587,Bread
2017-01-12,17:38:01,4587,Tiffin
2017-01-12,17:38:02,4587,Coffee
2017-01-12,17:47:31,4588,Coffee
2017-01-12,17:47:32,4588,Jammie Dodgers
2017-01-12,17:47:33,4588,Frittata
2017-01-12,18:06:07,4589,Frittata
2017-01-12,18:06:08,4589,Coffee
2017-01-12,18:09:25,4590,Bread
2017-01-12,19:01:28,4592,Bread
2017-01-13,11:25:20,4593,Tea
2017-01-13,11:25:44,4594,Scandinavian
2017-01-13,11:57:10,4595,Farm House
2017-01-13,11:57:11,4595,Hot chocolate
2017-01-13,11:57:12,4595,Coffee
2017-01-13,12:11:59,4597,Coffee
2017-01-13,12:12:00,4597,Coffee
2017-01-13,12:12:01,4597,Toast
2017-01-13,12:12:02,4597,Coffee
2017-01-13,12:57:04,4598,Bread
2017-01-13,13:03:10,4599,Coffee
2017-01-13,13:03:11,4599,Coffee
2017-01-13,13:03:12,4599,Coffee
2017-01-13,13:03:13,4599,Cake
2017-01-13,13:03:14,4599,Cookies
2017-01-13,13:05:57,4600,Bread
2017-01-13,13:32:23,4601,Coffee
2017-01-13,13:32:24,4601,Sandwich
2017-01-13,13:38:56,4602,Coffee
2017-01-13,14:09:18,4603,Bread
2017-01-13,14:09:19,4603,Scandinavian
2017-01-13,14:11:18,4604,Coffee
2017-01-13,14:11:19,4604,Medialuna
2017-01-13,14:11:20,4604,Alfajores
2017-01-13,14:18:20,4605,Coffee
2017-01-13,14:20:05,4606,Pastry
2017-01-13,14:20:06,4606,Coffee
2017-01-13,14:28:23,4607,Coffee
2017-01-13,14:28:24,4607,Coffee
2017-01-13,14:28:25,4607,Juice
2017-01-13,14:28:26,4607,NONE
2017-01-13,14:34:36,4608,Coffee
2017-01-13,14:35:50,4609,Coffee
2017-01-13,14:35:51,4609,NONE
2017-01-13,14:35:52,4609,Salad
2017-01-13,14:35:53,4609,Pastry
2017-01-13,14:40:30,4610,Coffee
2017-01-13,14:52:52,4611,Bread
2017-01-13,14:56:17,4612,Bread
2017-01-13,14:59:53,4613,Hot chocolate
2017-01-13,15:01:46,4614,Coffee
2017-01-13,15:01:47,4614,Toast
2017-01-13,15:09:09,4615,Sandwich
2017-01-13,15:11:38,4616,Truffles
2017-01-13,15:19:33,4617,Medialuna
2017-01-13,15:19:34,4617,Cake
2017-01-13,15:19:35,4617,Toast
2017-01-13,15:19:36,4617,Coffee
2017-01-13,15:19:37,4617,Coffee
2017-01-13,15:20:09,4618,Coffee
2017-01-13,15:21:49,4619,Coffee
2017-01-13,15:21:50,4619,Cake
2017-01-13,15:21:51,4619,Vegan mincepie
2017-01-13,15:22:31,4620,Bread
2017-01-13,15:28:57,4621,NONE
2017-01-13,15:34:23,4622,Farm House
2017-01-13,15:35:26,4623,Coffee
2017-01-13,15:49:49,4624,Scone
2017-01-13,15:49:50,4624,Tea
2017-01-13,15:49:51,4624,Sandwich
2017-01-13,16:12:48,4625,NONE
2017-01-13,16:12:49,4625,NONE
2017-01-13,16:12:50,4625,Bread
2017-01-13,16:12:51,4625,Coffee
2017-01-13,16:24:22,4626,Coffee
2017-01-13,16:24:23,4626,Jammie Dodgers
2017-01-13,16:28:44,4627,NONE
2017-01-13,16:28:45,4627,Tea
2017-01-13,16:28:46,4627,Toast
2017-01-13,16:39:23,4628,Tea
2017-01-13,16:39:24,4628,Bread
2017-01-13,16:39:25,4628,NONE
2017-01-13,16:39:26,4628,Salad
2017-01-13,16:39:27,4628,Tiffin
2017-01-13,16:49:40,4629,Pastry
2017-01-13,16:49:41,4629,Pastry
2017-01-13,16:49:42,4629,Alfajores
2017-01-13,16:49:43,4629,Alfajores
2017-01-13,16:49:44,4629,Coffee
2017-01-13,16:49:45,4629,Bread
2017-01-13,17:16:56,4630,Coffee
2017-01-13,17:27:48,4631,Tea
2017-01-13,17:32:47,4632,Brownie
2017-01-13,17:39:34,4633,NONE
2017-01-13,18:09:24,4634,NONE
2017-01-13,18:09:25,4634,Bread
2017-01-13,18:13:30,4635,Tea
2017-01-13,18:17:19,4636,Scone
2017-01-13,18:21:35,4637,Bread
2017-01-13,18:22:18,4638,Tea
2017-01-13,18:32:10,4639,Coffee
2017-01-13,18:32:11,4639,Tea
2017-01-13,18:32:12,4639,Scone
2017-01-13,18:32:13,4639,Cake
2017-01-13,18:36:22,4640,Coffee
2017-01-13,18:36:23,4640,Truffles
2017-01-13,18:36:24,4640,Cake
2017-01-13,18:36:25,4640,Vegan mincepie
2017-01-13,18:37:52,4641,Bread
2017-01-13,19:03:40,4642,Medialuna
2017-01-13,19:27:48,4643,Tea
2017-01-13,19:27:49,4643,Hot chocolate
2017-01-13,19:27:50,4643,Cookies
2017-01-13,19:27:51,4643,Jammie Dodgers
2017-01-13,19:27:52,4643,Bread
2017-01-14,11:31:06,4645,Coffee
2017-01-14,11:31:07,4645,Coffee
2017-01-14,11:31:08,4645,Toast
2017-01-14,11:33:28,4646,Coffee
2017-01-14,11:39:27,4647,Bread
2017-01-14,12:01:41,4649,Tea
2017-01-14,12:01:42,4649,Cookies
2017-01-14,12:01:43,4649,Tiffin
2017-01-14,12:01:44,4649,Brownie
2017-01-14,12:01:45,4649,Coffee
2017-01-14,12:06:08,4650,Tiffin
2017-01-14,12:07:06,4651,Coffee
2017-01-14,12:09:42,4652,Coffee
2017-01-14,12:09:43,4652,Toast
2017-01-14,12:09:44,4652,Tiffin
2017-01-14,12:09:45,4652,Farm House
2017-01-14,12:14:08,4653,Hot chocolate
2017-01-14,12:14:09,4653,Medialuna
2017-01-14,12:14:10,4653,Toast
2017-01-14,12:15:04,4654,Hot chocolate
2017-01-14,12:15:05,4654,Bread
2017-01-14,12:15:06,4654,Toast
2017-01-14,12:16:14,4655,Hot chocolate
2017-01-14,12:16:15,4655,Bread
2017-01-14,12:19:31,4656,Alfajores
2017-01-14,12:19:32,4656,Scone
2017-01-14,12:23:42,4657,Coffee
2017-01-14,12:23:43,4657,Cookies
2017-01-14,12:28:34,4658,Coffee
2017-01-14,12:44:00,4659,Pastry
2017-01-14,12:44:01,4659,Bread
2017-01-14,12:53:22,4661,Pastry
2017-01-14,12:55:49,4662,Coffee
2017-01-14,13:06:58,4663,Coffee
2017-01-14,13:06:59,4663,Hot chocolate
2017-01-14,13:07:00,4663,Hearty & Seasonal
2017-01-14,13:11:34,4664,Coffee
2017-01-14,13:15:08,4665,Bread
2017-01-14,13:19:53,4666,Cake
2017-01-14,13:32:18,4667,Coffee
2017-01-14,13:32:19,4667,Scone
2017-01-14,13:41:55,4668,Coffee
2017-01-14,13:41:56,4668,Coffee
2017-01-14,13:41:57,4668,Medialuna
2017-01-14,13:41:58,4668,Cake
2017-01-14,13:41:59,4668,Tiffin
2017-01-14,13:50:54,4669,Coffee
2017-01-14,13:50:55,4669,Medialuna
2017-01-14,13:50:56,4669,Medialuna
2017-01-14,13:56:35,4670,Tea
2017-01-14,13:56:36,4670,Truffles
2017-01-14,13:56:37,4670,Medialuna
2017-01-14,13:57:46,4671,Pastry
2017-01-14,13:57:47,4671,Coffee
2017-01-14,14:00:50,4672,Coffee
2017-01-14,14:00:51,4672,Hot chocolate
2017-01-14,14:00:52,4672,NONE
2017-01-14,14:02:04,4673,Scandinavian
2017-01-14,14:04:28,4674,Coffee
2017-01-14,14:04:29,4674,Coffee
2017-01-14,14:04:30,4674,Tea
2017-01-14,14:04:31,4674,Scone
2017-01-14,14:12:41,4675,Coffee
2017-01-14,14:14:46,4676,Hot chocolate
2017-01-14,14:14:47,4676,Coffee
2017-01-14,14:14:48,4676,Scone
2017-01-14,14:14:49,4676,Cookies
2017-01-14,14:14:50,4676,NONE
2017-01-14,14:14:51,4676,Hearty & Seasonal
2017-01-14,14:25:06,4677,Bread
2017-01-14,14:46:22,4678,Bread
2017-01-14,14:48:22,4679,Coffee
2017-01-14,14:48:23,4679,Alfajores
2017-01-14,14:48:24,4679,Pastry
2017-01-14,14:51:28,4680,Cake
2017-01-14,14:51:29,4680,Tiffin
2017-01-14,14:51:30,4680,Bread
2017-01-14,14:51:31,4680,Hot chocolate
2017-01-14,14:51:32,4680,Coffee
2017-01-14,14:54:25,4681,Cake
2017-01-14,14:57:36,4682,Coffee
2017-01-14,14:57:37,4682,Pastry
2017-01-14,15:00:31,4683,Coffee
2017-01-14,15:00:32,4683,Alfajores
2017-01-14,15:01:37,4684,NONE
2017-01-14,15:01:38,4684,Tea
2017-01-14,15:02:04,4685,Coffee
2017-01-14,15:02:05,4685,Hearty & Seasonal
2017-01-14,15:04:09,4686,Coffee
2017-01-14,15:04:10,4686,Coffee
2017-01-14,15:07:45,4687,Bread
2017-01-14,15:07:46,4687,Tea
2017-01-14,15:07:47,4687,Tiffin
2017-01-14,15:07:48,4687,NONE
2017-01-14,15:08:56,4688,Tea
2017-01-14,15:13:49,4689,Bread
2017-01-14,15:18:51,4690,Coffee
2017-01-14,15:18:52,4690,Tea
2017-01-14,15:18:53,4690,NONE
2017-01-14,15:18:54,4690,NONE
2017-01-14,15:19:09,4691,Bread
2017-01-14,15:20:40,4692,Coffee
2017-01-14,15:20:41,4692,Tea
2017-01-14,15:20:42,4692,Tea
2017-01-14,15:20:43,4692,Hearty & Seasonal
2017-01-14,15:20:44,4692,Bread
2017-01-14,15:20:45,4692,Cake
2017-01-14,15:21:33,4693,Bread
2017-01-14,15:29:02,4694,Bread
2017-01-14,16:11:15,4695,Hot chocolate
2017-01-14,16:13:55,4696,Coffee
2017-01-14,16:13:56,4696,Coffee
2017-01-14,16:13:57,4696,Pastry
2017-01-14,16:13:58,4696,Bread
2017-01-14,16:15:11,4697,Scone
2017-01-14,16:27:07,4698,Coffee
2017-01-14,16:27:08,4698,Brownie
2017-01-14,16:27:09,4698,Alfajores
2017-01-14,16:27:10,4698,Toast
2017-01-14,16:27:11,4698,Juice
2017-01-14,16:29:19,4699,Coffee
2017-01-14,16:29:20,4699,Coffee
2017-01-14,16:29:21,4699,Tea
2017-01-14,16:29:22,4699,Bread
2017-01-14,16:29:23,4699,Cake
2017-01-14,16:29:24,4699,Alfajores
2017-01-14,16:29:25,4699,Toast
2017-01-14,16:31:34,4700,NONE
2017-01-14,16:37:31,4701,Hearty & Seasonal
2017-01-14,16:37:32,4701,Sandwich
2017-01-14,16:37:33,4701,Coffee
2017-01-14,16:41:30,4702,Juice
2017-01-14,16:41:31,4702,Hot chocolate
2017-01-14,16:41:32,4702,Coffee
2017-01-14,16:41:33,4702,Hearty & Seasonal
2017-01-14,16:41:34,4702,NONE
2017-01-14,16:44:35,4703,Brownie
2017-01-14,16:44:36,4703,Bread
2017-01-14,16:56:25,4704,Coffee
2017-01-14,16:56:26,4704,Coffee
2017-01-14,16:56:27,4704,Cake
2017-01-14,16:56:28,4704,Sandwich
2017-01-14,16:56:29,4704,Hearty & Seasonal
2017-01-14,16:58:22,4705,Coffee
2017-01-14,17:00:10,4706,Fudge
2017-01-14,17:03:03,4707,Tiffin
2017-01-14,17:03:04,4707,Scone
2017-01-14,17:03:05,4707,Tea
2017-01-14,17:05:31,4708,Coffee
2017-01-14,17:05:32,4708,Sandwich
2017-01-14,17:17:14,4709,Frittata
2017-01-14,17:17:15,4709,Tea
2017-01-14,17:17:16,4709,Bread
2017-01-14,18:14:53,4712,Bread
2017-01-14,18:14:54,4712,Alfajores
2017-01-14,18:14:55,4712,Bread
2017-01-14,18:24:53,4713,Coffee
2017-01-14,18:24:54,4713,Bread
2017-01-14,18:24:55,4713,Cake
2017-01-14,18:25:42,4714,Mineral water
2017-01-14,18:27:50,4715,Bread
2017-01-14,18:46:55,4717,Tea
2017-01-14,18:46:56,4717,Bread
2017-01-14,18:49:28,4718,Scandinavian
2017-01-14,19:13:00,4720,Tiffin
2017-01-14,19:22:43,4721,Muffin
2017-01-14,19:22:44,4721,Cookies
2017-01-14,19:24:30,4722,Coffee
2017-01-14,19:24:31,4722,Cake
2017-01-14,20:42:26,4723,Afternoon with the baker
2017-01-14,20:42:39,4724,Afternoon with the baker
2017-01-14,20:43:18,4725,Afternoon with the baker
2017-01-15,12:09:49,4726,Coffee
2017-01-15,12:09:50,4726,Cake
2017-01-15,12:23:22,4727,Medialuna
2017-01-15,12:32:33,4728,Cake
2017-01-15,12:32:34,4728,Bread
2017-01-15,12:32:35,4728,Jammie Dodgers
2017-01-15,13:00:33,4729,Bread
2017-01-15,13:03:27,4730,Coffee
2017-01-15,13:05:05,4731,The Nomad
2017-01-15,13:05:06,4731,Tea
2017-01-15,13:05:07,4731,Bread
2017-01-15,13:05:08,4731,Tiffin
2017-01-15,13:06:10,4732,Coffee
2017-01-15,13:06:11,4732,Bread
2017-01-15,13:09:41,4733,Coffee
2017-01-15,13:38:21,4734,Bread
2017-01-15,13:38:22,4734,Coffee
2017-01-15,13:38:23,4734,Brioche and salami
2017-01-15,13:46:27,4735,Coffee
2017-01-15,13:46:28,4735,Coffee
2017-01-15,13:46:29,4735,Granola
2017-01-15,13:46:30,4735,Bread
2017-01-15,14:03:54,4736,Coffee
2017-01-15,14:03:55,4736,Coffee
2017-01-15,14:03:56,4736,Juice
2017-01-15,14:03:57,4736,Cake
2017-01-15,14:03:58,4736,Scone
2017-01-15,14:05:00,4737,Coffee
2017-01-15,14:05:01,4737,Bread
2017-01-15,14:05:25,4738,Bread
2017-01-15,14:05:26,4738,Bread
2017-01-15,14:06:19,4739,Bread
2017-01-15,14:19:20,4740,Bread
2017-01-15,14:19:21,4740,Farm House
2017-01-15,14:23:41,4741,Pastry
2017-01-15,14:23:42,4741,Coffee
2017-01-15,14:23:43,4741,Coffee
2017-01-15,14:23:44,4741,Bread
2017-01-15,14:44:31,4742,Coffee
2017-01-15,14:44:32,4742,Bread
2017-01-15,14:44:33,4742,Farm House
2017-01-15,14:56:43,4743,Coffee
2017-01-15,14:59:10,4744,Pastry
2017-01-15,14:59:11,4744,Bread
2017-01-15,15:16:24,4745,Bread
2017-01-15,15:19:14,4746,Coffee
2017-01-15,15:19:15,4746,Bread
2017-01-15,15:39:44,4748,Bread
2017-01-15,15:39:45,4748,Juice
2017-01-15,15:39:46,4748,Jammie Dodgers
2017-01-15,15:39:47,4748,Brownie
2017-01-15,15:46:51,4749,Toast
2017-01-15,15:46:52,4749,Granola
2017-01-15,15:46:53,4749,Pastry
2017-01-15,15:46:54,4749,Coffee
2017-01-15,15:46:55,4749,Bread
2017-01-15,15:53:52,4750,Coffee
2017-01-15,15:53:53,4750,Cake
2017-01-15,15:53:54,4750,Tiffin
2017-01-15,15:53:55,4750,Granola
2017-01-15,16:13:20,4751,Gingerbread syrup
2017-01-15,16:13:21,4751,Coffee
2017-01-15,16:28:34,4752,Hearty & Seasonal
2017-01-15,16:28:35,4752,Coffee
2017-01-15,16:28:36,4752,Cake
2017-01-15,16:32:25,4753,Pastry
2017-01-15,16:32:26,4753,Tea
2017-01-15,16:32:27,4753,NONE
2017-01-15,16:32:28,4753,NONE
2017-01-15,16:32:29,4753,Coffee
2017-01-15,16:32:30,4753,Bread
2017-01-15,16:46:39,4754,Coffee
2017-01-15,16:46:40,4754,Alfajores
2017-01-15,16:48:53,4755,NONE
2017-01-15,16:57:48,4756,Medialuna
2017-01-15,16:57:49,4756,Jammie Dodgers
2017-01-15,16:57:50,4756,Muffin
2017-01-15,16:57:51,4756,Sandwich
2017-01-15,17:09:24,4758,Coffee
2017-01-15,17:09:25,4758,Tea
2017-01-15,17:09:26,4758,Juice
2017-01-15,17:10:09,4759,Alfajores
2017-01-15,17:26:17,4760,Hearty & Seasonal
2017-01-15,17:26:18,4760,Bread
2017-01-15,17:26:19,4760,Scone
2017-01-15,17:26:20,4760,Bread
2017-01-15,17:28:35,4761,Coffee
2017-01-15,17:28:36,4761,Jammie Dodgers
2017-01-15,17:28:37,4761,Cookies
2017-01-15,17:46:04,4762,Bread
2017-01-15,17:46:05,4762,Toast
2017-01-15,17:54:38,4763,Coffee
2017-01-15,17:54:39,4763,Bread
2017-01-15,17:54:40,4763,Bread
2017-01-15,18:08:01,4764,Coffee
2017-01-15,18:08:02,4764,Truffles
2017-01-15,18:12:59,4765,Scone
2017-01-15,18:13:00,4765,Bread
2017-01-15,18:13:01,4765,Bread
2017-01-15,18:27:15,4766,Coffee
2017-01-15,18:27:16,4766,Tea
2017-01-15,18:27:17,4766,Cake
2017-01-15,18:27:18,4766,Jammie Dodgers
2017-01-15,18:32:44,4767,Coffee
2017-01-15,18:32:45,4767,Jammie Dodgers
2017-01-15,18:34:15,4768,Bread
2017-01-15,18:37:42,4769,Alfajores
2017-01-15,18:37:43,4769,Coffee
2017-01-15,18:37:44,4769,Tea
2017-01-15,18:39:16,4770,Brownie
2017-01-15,18:39:17,4770,Alfajores
2017-01-15,18:39:18,4770,Tea
2017-01-15,18:39:19,4770,Bread
2017-01-16,10:50:34,4771,Coffee
2017-01-16,12:00:47,4772,Bread
2017-01-16,12:00:48,4772,NONE
2017-01-16,12:02:46,4773,Afternoon with the baker
2017-01-16,12:03:38,4774,Bread
2017-01-16,12:04:19,4775,Coffee
2017-01-16,12:05:00,4776,Bread
2017-01-16,12:26:23,4778,Bread
